0100SDC3,1,rtninfo,返回信息,60,VARCHAR(200),0,1,1
0100SDC3,1,Msg_Sign,报文签名,70,VARCHAR(1000),1,0,1
0100SDC4,0,Chnl_Id,渠道编号,10,CHAR(8),1,1,1
0100SDC4,0,Pay_Chnl_Encd,支付渠道编号,20,VARCHAR(10),1,1,1
0100SDC4,0,Clr_Dt,清分日期,30,CHAR(8),1,1,1
0100SDC4,0,trancode,交易代码（固定：0100SDC4）,40,CHAR(8),1,1,1
0100SDC4,0,Msg_Sign,报文签名,60,VARCHAR(1000),1,0,1
0100SDC4,1,Chnl_Id,渠道编号,10,CHAR(8),1,1,1
0100SDC4,1,Pay_Chnl_Encd,支付渠道编号,20,VARCHAR(10),1,1,1
0100SDC4,1,Clr_Dtl,清分文件（压缩）,30,FILE,0,0,1
0100SDC4,1,Dtl_Memo,文件摘要,40,VARCHAR(100),1,1,1
0100SDC4,1,rtncode,返回码,50,CHAR(8),1,1,1
0100SDC4,1,rtninfo,返回信息,60,VARCHAR(200),0,1,1
0100SDC4,1,Msg_Sign,报文签名,70,VARCHAR(1000),1,0,1
0200SDC5,0,Chnl_Id,渠道编号,10,CHAR(8),1,1,1
0200SDC5,0,Pay_Chnl_Encd,支付渠道编号,20,VARCHAR(10),1,1,1
0200SDC5,0,Clr_Dt,清分日期,30,CHAR(8),1,0,1
0200SDC5,0,Clr_OK,清分确认（固定为1）,40,CHAR(1),1,1,1
0200SDC5,0,trancode,交易代码（固定：0200SDC5）,50,CHAR(8),1,1,1
0200SDC5,0,Msg_Sign,报文签名,70,VARCHAR(),1,0,1
0200SDC5,1,Chnl_Id,渠道编号,10,CHAR(8),1,1,1
0200SDC5,1,Pay_Chnl_Encd,支付渠道编号,20,VARCHAR(10),1,1,1
0200SDC5,1,Clr_Dt,清分日期,30,CHAR(8),1,1,1
0200SDC5,1,rtncode,返回码,40,CHAR(8),1,1,1
0200SDC5,1,rtninfo,返回信息,50,VARCHAR(200),0,1,1
0200SDC5,1,Msg_Sign,报文签名,60,VARCHAR(),1,0,1
0100SDC0,1,Mercht_Sht_Nm,商户简称,60,VARCHAR(128),0,1,1
0100SDC0,1,Mercht_Idtfy_num,商户识别号(子商户号),70,VARCHAR(20),0,1,1
0100SDC0,1,Cust_Serv_Tel,客户服务电话,80,VARCHAR(64),0, ,1
0100SDC0,1,Contcr_Nm,联系人名称,90,VARCHAR(128),0, ,1
0100SDC0,1,Contcr_Tel,联系人电话,100,VARCHAR(64),0, ,1
0100SDC0,1,Contcr_Mobl_Num,联系人手机号,110,VARCHAR(64),0, ,1
0100SDC0,1,Contcr_Eml,联系人邮箱,120,VARCHAR(128),0, ,1
0100SDC0,1,Opr_Cls,经营类目,130,VARCHAR(128),0, ,1
0100SDC0,1,Mercht_Memo,商户备注,140,VARCHAR(255),0, ,1
0100SDC0,1,Prov,省份,150,VARCHAR(20),0, ,1
0100SDC0,1,Urbn,城市,160,VARCHAR(20),0, ,1
0100SDC0,1,Dtl_Addr,详细地址,170,VARCHAR(400),0, ,1
0100SDC0,1,Acct_Nm,账户名称,180,VARCHAR(200),0, ,1
